MASKED_STUDENT_ID,CUM_GPA
SGLS35SB,3.39
FWEOLXI4,3.8
SWDAESC9,3.51
YXITXZFJ,3.68
AZDWWJ6R,3.28
7CIC6JBQ,3.35
VKMHNMRA,3.33
PRYVAIEA,3.32
VGPSW5QC,3.33
ALXAYDXB,3.21
BIIATMWP,3.29
KMES618T,3.86
NWYEOPGU,3.78
9AZFLOGM,3.34
SQIJGTQX,3.26
3SNAEQP3,3.46
PAX5UG66,3.24
JR6MRSXS,3.66
BDKKJH86,3.33
YIHUS738,2.96
RHMNPNLI,3.08
W6TNJPV7,2.77
MQQMJGQ3,3.25
ETIH2T1D,3.11
NGO4E9TY,2.8
MRUTH73P,3.48
RQWGVJKN,3.61
4QHKWGVN,3.0
RHLLYLQL,3.56
KYVWH3DP,3.27
BFED2PZU,3.31
BI3IHVG9,3.19
MNEQGOVD,2.91
JY89EJZ2,3.75
CUZCTTBM,3.62
QND8IRDX,3.25
HRGQLNHZ,3.56
PJOSRCIB,2.95
CNWZQZ7U,3.38
LO82W3ZY,3.25
TTWURYD8,2.84
FJNELMZX,2.72
VXCRQZJG,3.63
K1BEYM3N,3.08
R1JO36AN,3.54
E3SDDYPB,3.26
BQU8K4E8,2.84
Z1B2FFKK,2.74
LSP9TTBW,2.74
AQYD9IFY,2.65
G1EHG9ED,3.05
LBAKJ5XJ,3.19
TBPNST5U,2.97
JUUTRGWO,3.34
5WYNBYJZ,3.59
GEXLECSN,2.64
HS2YYJTP,2.91
BNZ5KOZU,3.09
DUQ6HUNZ,3.16
PQDUGMUE,2.96
YH1VXUNV,2.91
RQMZSMQM,2.9
IYC5KWME,3.0
WXDZLIWO,3.54
2VH3PU79,2.83
OD3GCJZH,3.3
MC177NSD,3.01
NCUYMJQG,3.15
M47DFTUG,2.63
GIYI7YBT,3.23
S4X3QVYK,2.82
R6EBGW8V,3.11
YDGFUQMK,3.08
EPJIJ7BH,3.01
UJYSQHTK,2.44
2ZCOWHK7,2.93
DDGAGRN7,3.25
P4YGMBJF,3.29
UMGJQLPD,3.06
MF3U4LNW,3.06
QUDC9XVG,2.66
EPD9GBOZ,2.88
ZS2O84C4,3.03
FTROUNHH,2.94
M5K1BDYC,2.77
TUPDLCQJ,3.21
WKXKNUDV,2.64
W5CFGJQA,3.36
CGYRN1MY,3.23
J8DEBOAT,3.51
UBV3TIHO,3.22
UERFISDR,3.18
ALAN2DWH,3.28
XGNYRCUB,2.28
YSRT9UM7,2.76
SJDBI8VB,2.77
NAWZHOVD,3.07
586ZKWJU,3.07
BR6ODSKY,3.23
V6QDCYYX,3.33
L11781Y9,3.11
YHEA69SS,3.22
ZGUCGT3B,3.1
VRGVJXZP,3.02
BJ2OGJ5U,3.11
TPP7CLJ7,3.19
WVVMMBM4,2.95
ULZ2SHJK,3.18
EGPVKK37,2.68
Y2CCSLRM,3.9
GSGXMWQU,2.66
ISSWCS5O,3.0
84OEXLGS,3.67
VTNSIKOA,3.64
NNHZRAJQ,2.5
OIDMIODH,2.83
U2GUG2JI,4.0
JLSKRF8S,2.6
XMA3QOSU,3.17
8FNAGARE,3.32
AA38WIZ9,2.92
DRLZZ8FU,2.9
TPRMRGSQ,3.6
UFA3USI8,3.6
R7VYADZU,3.38
WIZVOY1S,3.1
QQVHSRDE,3.4
ZCBBIVVW,3.5
7CPDWNRX,3.0
XTVKLAYL,3.3
CEMKJJNX,3.2
LHPBIEVC,2.3
BHGQXVFS,3.5
OCSI61NT,3.5
2YJEW3GC,3.75
FOKYLDA8,3.1
MQ9KGEBG,2.25
U2AZAHW6,3.0
Z6SAEKD2,4.0
ZOQEUMRI,3.0
EBIZAUWZ,3.1
TSKENTGQ,3.63
SVIATMG8,3.8
TVTPCYL9,3.67
DVYOCC1P,3.08
G6ZBYQIO,3.5
1PXUJIOD,2.5
GWZQLCKB,3.1
RS5HG35N,3.3
KJEZSIAZ,3.7
8HPTZJK5,4.0
Y4BLQH4Q,3.1
LRDLLMVN,2.83
UCAEDSMZ,2.6
6DZ1WWEY,3.75
I5SQXRRA,3.92
OKICPUTG,2.83
6DRQCCGL,3.38
9Q7SBDU8,2.78
HPJD9RRT,3.46
8K4MOF9Q,3.4
PUJWTXHG,3.4
WQLZWUKF,3.5
LARDFHAJ,3.0
7HZDK26V,2.3
RPUEYTG4,3.0
ZK4SX2CP,3.9
SCLGNVV8,2.5
ODBKSEDH,2.3
IQRXYCRW,3.2
OIDNUEHS,2.3
68RYUJZX,3.3
2SAIQFXW,4.0
7OBBECEO,3.1
O3TPGJGF,3.5
ZUDKZS78,4.0
BHNBZ2UH,3.67
LHJQDKLX,3.5
OTO3VJUI,3.2
1HYR4EKB,3.58
WXPUGHS8,3.6
ZRHWXKHL,3.5
BRFYDWCF,3.25
4T3NXJ8K,3.0
72HXPYQA,3.33
TRUD56GA,2.88
OZ9X3MS5,3.0
FVFOC3IP,3.2
KLILMS5H,3.38
PQFK9BGQ,3.5
HXEOYEKO,3.4
NXKIUT3F,2.5
NOJGTJTG,3.0
FUUZGPXA,2.9
HKGYKUVF,2.9
KNVPIH2E,3.2
NE4PP7TP,2.63
EOFPBNZ2,2.63
281GMQHP,2.33
MSJNWCEX,3.79
L5RWKPK8,2.7
EXAPSWAB,3.0
GZELZ2KT,3.1
ZJYXSLWX,3.13
HGOP11GZ,2.9
WBCWZV5G,3.25
OQTEX9JL,3.13
MAS4CI1V,3.0
E8BZOT8Q,3.4
PUFYPY52,3.08
NAZYGYAA,3.0
KYRCJYES,2.13
WZLCHSBU,2.38
Z6ZPQINN,2.9
HM4KRDUN,2.7
76T23CMA,2.88
T3GC56PD,3.3
FOXDHY3F,2.38
G79QVADW,3.2
ISYVUADD,3.17
MQLTEWLI,2.1
CFQK5VR5,3.0
IBJDNNEB,3.38
I3LJVAT2,3.0
AWZB8CWK,2.7
EM5INCNW,3.1
OY2PPATM,3.25
SO8RBX98,3.3
AAJDHGP6,4.0
V2QRUD3L,2.13
6PQQ3QFM,3.33
IXAHGGXY,2.63
15SGWGVW,3.25
ZBXJ8QUJ,2.9
6UKNJ1EE,3.3
SCFEB3UM,3.1
LG7PGZD1,3.71
RMHINQKU,3.3
9VFRUA9K,2.5
MDHPOBXB,3.2
ZOZAAEHW,3.0
HFE7S8HD,3.0
8XRYFIAI,3.0
Y5X2H1B6,3.4
TQNITLCA,2.33
MQFIQZRM,3.54
KKYFM74S,3.13
ZUL8UBKZ,4.0
9V1HLHWR,2.58
C3WYXIJF,3.93
W9E8KZLA,2.92
PE9MFOMH,2.83
ZEH22LG1,3.42
LH3WOZML,2.7
QNXPUFJC,2.63
SSJFDYHV,2.8
ECMOBRQ7,3.5
KG8JTAA3,2.4
1O7FK6W7,2.7
WCOI6SOY,3.33
KE7VTKPD,2.75
X2VUKSZQ,2.33
EVG36QZD,2.75
JBGJBFBJ,3.3
CPI162K8,2.9
DIDGSPVY,3.2
CASKIX22,2.9
I6XXMRKW,2.1
W8T6MIHE,3.0
ON4EUZ76,3.1
UCUAVGWG,3.5
J3PGJO7D,3.0
9HOHLBKQ,3.17
P3O97FZM,2.42
FTI76R63,3.9
R1KGRRBY,3.1
4GRX9OYP,3.25
KTHOSM7E,2.7
IB13DS6F,2.2
CL9XMANP,3.1
GFKAFJWU,2.6
LUV6CBZ7,2.3
LSGK4JV9,2.8
X4IVFDNB,3.2
JKM6L44G,3.0
HA1GYC58,3.13
6ZJBI9UA,3.0
YBDBA1Z9,2.8
TPHEFK3P,2.5
FANPG4IH,3.08
SLJFJEGV,3.0
DMYQQ1B9,3.0
T3YT9DYQ,3.0
LHYA421F,3.25
JSHUDICP,2.38
CPNCUS8F,3.3
LXLOKFTI,2.9
WVEPPSMU,3.13
EZOK4RBF,3.25
QBEEUAKJ,2.63
DKC1JRA1,2.7
YSFHDJGA,3.0
GIACX9OJ,2.63
PK3VFJPT,2.88
GI5O1GDT,2.7
MEDZC6YS,2.38
TCG7FCOS,3.17
AJZIWLH1,3.07
XXBCEDXT,3.25
KAWH8KBJ,2.6
VOYXKQTH,2.1
BKCSJ4GY,2.3
DNSJARPU,2.4
URGEQRNV,3.8
7WFSBZZ3,2.63
QOW59YZZ,2.25
F5Z8BBJW,3.5
ENLFZVFB,3.0
VHQ24AO7,3.75
QPOKIPFD,2.92
EKF7C9PG,3.5
EPWQMSKN,2.9
2DDPMJIG,3.6
DY7YOLHI,2.83
KLDJFVVY,2.4
S9PWBWCN,2.5
RDYRIRRG,2.38
55L7W5F2,3.6
AYTFWUMC,3.4
MAXI5YPD,3.7
JGLLMAGF,3.5
OKZR5PNW,2.8
BYHRMGYI,2.7
B57P4ZOB,2.6
JUBOFTAK,2.8
7EWTHUJN,2.25
GPIZ31CR,2.2
WKHUIEIP,3.25
5KGUKQ21,3.5
7KAGLCCV,2.6
UXWAHLIN,2.38
NNRU7KZF,2.9
IIPOD26I,3.0
SFOTICVD,3.0
ZZLRIVBW,2.92
ILCBN9YA,2.6
QSUATEAB,3.2
8X6QGUTY,2.7
ISTFVK6P,2.88
85GR2LW9,2.9
4OZX5UJN,3.0
JJOSJXSH,3.5
WTDD4GNJ,3.2
SRVPERQ6,2.8
YMYWITRF,3.8
P3BMVFGC,2.5
AHJK6LIC,2.7
IU2TQDSD,2.13
YKC72WVL,3.13
AFTZF1FS,2.8
U2LBFZMK,2.75
VI9GFWLC,2.38
H4QIKO2Q,3.5
BNLYN7J2,3.1
DQTF8AE1,3.1
6MEPEIUN,3.3
X7LVTSTV,2.5
F7NRPLYA,3.0
8NI1LBDN,2.3
VQYKWXEV,3.6
I1NQZCBK,4.0
KVHPR6EY,3.2
EYBU2HEX,3.38
BZ5BYBW9,3.5
LTQIZQLC,2.75
MYR7KVBM,2.2
YM16NXYX,3.0
ECXPFJ3P,3.13
M4KEA8FR,2.42
K4HXUNID,2.58
IAJLNQDP,3.38
557T7UKQ,2.5
W6EI9KBX,3.13
8GTNRXJD,3.15
HT6QMRR9,4.0
NR1JMSDU,2.5
IRALAIVJ,2.5
A7GSWHC5,2.5
D3MTKYCJ,3.0
CZQTHZCR,2.75
WYI56TFO,2.9
FQ7ZL7E6,3.2
JGOLGBBG,3.2
ANKFXHGP,2.83
I8O1AYPI,4.0
CSNEAB8N,3.5
O75OALJ8,2.7
SNA3OCD4,2.38
AVLXWXRA,2.7
ZYMGQEBD,3.38
YSVTKYKV,3.2
L76XTUTB,2.4
UEJZUEJO,2.5
KXGHEKEX,2.92
EJBIPLLA,2.92
TWT1B8UZ,2.3
QWGRQZ48,3.5
7VSXQYYN,3.2
NB55U4BD,2.4
CDE6W9WY,3.3
5HF2TIS1,2.86
PUBQRL3A,3.22
NNRFX1UW,2.9
FMJGELXQ,3.4
UNIGEVAL,3.6
KUX8KOXR,3.21
EWWJYN3J,3.0
VFWIWRZ9,2.39
7EMRMAOB,2.35
J6ETAYGZ,2.36
PSZSVCYF,2.8
ZKWQGI2T,3.04
BFUQT5O8,3.04
AAR59DBE,2.72
QX4ASCVM,3.56
R64ACNW1,2.75
LWDGFGFF,2.88
QGSEOVBI,2.5
DDA3FPOO,3.5
UNNVP2OX,3.83
PLAC8PKR,2.5
EN7LBYKM,3.25
YSBDXNDL,3.42
51KIMWZG,2.9
6FTQJ7UC,3.58
MGBGRQAH,2.83
JBHBLNMP,3.0
D5EUT2P2,3.6
LXDVYUQA,3.4
JLTAWA2Y,3.0
OARPQQJ4,3.58
ZKFHYMBH,2.99
X8MNAI88,2.66
UFNYQFCV,2.78
HVIEQLV1,3.27
SP2DCNRJ,2.54
ILFSI5BG,2.76
OOQAILVG,3.15
XFNW621V,2.73
U2HUUC9U,3.43
GKXLXYZB,2.59
6HU7TJN4,3.52
FEXQHPE9,2.62
AHD8LUXF,3.68
2D3DH7J2,3.09
CJXUTJB5,3.23
5F6CALKN,3.14
ZJRRGY5Z,2.82
ZNIO5B33,2.51
E7G2J4FO,2.49
RTJWAYHX,3.21
JBMSQD29,2.63
W2SYDLUQ,3.35
F48IKAKS,2.87
SGEI8U9D,2.92
QOFRZQFK,3.27
6HH2PJSQ,3.64
XYMQXG4M,2.8
K1XPTJ8S,2.95
PBSI6OBR,3.48
CRHZBJZY,2.42
XIUOZHZY,3.39
9VQGTAKM,3.27
AH4TTUML,3.3
QHQIUIAG,3.22
BKK5U5CE,2.7
DNTIJ3MH,4.0
TGCIZ3BB,3.53
1FBDAZH6,3.27
IOE5VZAU,3.43
PNON1HVC,3.48
M9XSR1ZV,3.13
HXFENAUX,3.13
VRFMSHOC,2.8
UBOCTLYH,2.63
FNXGMRAD,2.71
WQ1UST2X,3.53
2AH3SF9C,3.69
JX1CGCYE,2.9
I6IGEQNC,3.24
RCLIMHHD,2.87
QIRZAQAZ,3.0
SKQIFOU4,2.96
VTJIUYBO,2.89
I2EKIRZV,2.56
RTCAQCTT,3.29
O5MXAMBL,3.18
9FKV3LDM,3.13
NJOJQGVS,3.07
AJOTECOM,3.0
4SGWDVFD,2.43
KNAHKK3U,3.0
LJSXHZII,3.16
VNCYZOKL,3.12
QHVREK3X,3.28
WNZL5WTE,3.25
JUKKFTVS,3.54
BH91MGVD,2.53
DXUJ7BNJ,2.94
NZ7FJO4Y,3.21
HBYZWUT5,3.47
F4PNNALB,3.29
EXQEUVJZ,3.12
Q3DHGH1Q,3.53
IZISTHIJ,3.6
AZSVLKYX,3.03
VLI7LSFP,2.47
AHQPYUIQ,3.23
CEHBBGAO,3.08
PE8JX2UV,2.78
SMSYPOHM,3.13
RFGMDRWT,2.68
I2VK8A9O,3.15
9ENJLHU5,3.23
LVZQIVJS,2.91
NVZFYDMD,2.59
LQCLZYIC,3.06
WJRIC2HH,2.76
MLWCENH1,2.78
I1UDCM2T,3.45
BLZTVYQN,3.32
RJ2NJLKB,3.44
S55DLG9X,3.28
GPILMBUW,2.82
YAJQYC8W,3.33
JKXCY63W,2.98
7QCQGXKQ,3.21
PNGDCXIB,3.29
LPPY1XDY,3.04
QTSBBN58,2.98
DRHUQ3ML,2.66
QOTIPYCG,3.25
RXCYVVCY,2.92
HZPMS62M,2.91
EUPUHXCF,2.42
9LN7YR1H,3.35
4KFC5Y7C,3.67
NUW2GDHT,3.07
VBA7BAMG,3.28
4KA5O2NU,3.03
U4B2CPWO,3.08
LUFYTUCF,2.81
5WA32KCM,2.72
MZULRACV,3.33
LR32FAEQ,3.38
BNIA9DSH,2.98
QD3ZBFDL,3.25
XQER5CXC,2.31
KQPZTIT7,3.04
NMONJU7T,3.49
EJI7JWHG,2.75
YWD8QK3S,3.26
K8ZXDGVO,3.14
QJ7N9MX7,3.21
LM3LGQG6,2.94
S743BNQY,2.97
KFCIFLPV,2.5
MTQQD1M4,2.58
RDXIZJSW,3.19
989NTJCO,2.59
TSIHWKP4,2.84
KUV7K4PP,2.83
N6HIBDFG,3.5
QQWKAUYG,2.73
ONPIRN9J,2.69
KWGL5HQX,2.73
4YSSHWC3,2.92
JJ3TOPNG,3.38
XT2ZX4EQ,3.04
VNTDSMZD,3.04
LGAIQDVJ,3.43
DSWURABV,2.85
YUH6AILZ,3.51
9KMPEXKD,2.52
P2SBDEOK,3.19
DBKLUV88,3.81
3KLUHZRR,2.7
CCJZ6MXE,2.39
MBLISSLL,3.25
YJUDNGFM,3.14
JBR7QYRU,3.43
WHSGHYUF,3.03
7UEAVUBN,2.87
ZI5UN2IN,3.56
CKEARLQO,2.38
XGTH9ZOD,2.61
VTECRSLC,3.41
SSFGBSOB,3.52
XCOZGFZS,3.75
RICBTOCZ,3.29
BJFDNRZK,3.27
2OVGSFE8,3.09
6JVEAFK5,2.8
Y2HA1OLH,3.13
JHYH7HWY,3.17
SHJ8SNMH,3.13
66ODFVDF,3.53
BRSP7L1Q,3.51
O4DF4CTG,2.8
UEWYYQYS,2.33
CV2YWTDW,2.08
YQSSZJLP,2.67
N2OVPEHI,2.92
TDSOR14T,3.25
DTFUWRFU,3.42
BSJTD6MW,3.25
S5JWOCUG,2.58
QBRTS5ZQ,2.57
8VJVYFO9,2.42
F3UEX6Q5,2.92
YSVT1FRP,3.08
UUPU5DQB,2.75
FHKLZVXQ,3.17
WJLXHU3I,2.83
IKUH8HE1,3.83
DOQKJVZY,2.58
OKKJY6O8,2.58
WBBYUEIV,2.25
TKDWC9TB,3.08
6EQY9PVU,2.75
UJRV5BYS,2.75
KISPMUQQ,2.5
YDBB4ZR4,2.92
IWL748DJ,2.83
ICK9IEWQ,3.33
NPW6UYKW,2.5
QX59NAFC,3.0
9LWCWLIZ,3.25
5UFHSCQ4,3.17
1HLMA5MR,3.0
HSZCSITR,3.42
BXUCNWYD,2.92
DXWPNAJF,3.67
CKJXIVQI,2.58
LAI1UFM9,2.5
V8NNK1EX,3.0
MRTPTMSH,3.67
XEZ3PSXR,3.33
LYMBLC7R,3.07
QPCI2IRY,3.67
EIPUPDMB,2.25
AKHHMOX9,2.33
GLAUE1RF,2.58
M8D2LYED,3.17
8DGEYUPT,3.08
XRD1WJBH,2.67
JOOJ7UZG,2.83
UQOHXU4G,2.67
RLRB9NRR,2.92
PHHO9SCG,2.83
1AMA4ZJ4,2.33
LNUIAGTP,3.42
36DZCER6,2.75
FBEJA9SB,3.0
QDRBWRHM,3.08
UKMG3FQ8,3.0
E7O33NLL,2.75
DUDWYMMA,3.42
ZVUVTFNL,3.25
3L7FDOYT,2.38
VFFEGLSS,3.0
T2HXHFSR,3.2
SEIOGJJJ,2.43
G2YDFMI6,3.51
1X7AMDMY,2.83
Q7EEWHDF,2.75
QUSSJESH,2.92
RBSHGTF2,2.93
KYRQVC7A,3.25
8DGHJ9TL,3.26
AM9PTHKG,3.09
DVJKVING,3.88
P6XAQB1O,3.13
2KNK7AEW,3.36
66FWLIWS,2.61
BK2G39AG,3.42
EYTAEJLE,2.79
VXPKUCG1,2.83
A7TGSEIK,3.0
AW3GUTP3,2.94
SXDBQLJC,2.59
WDTNQ9MT,3.09
KSJZRXJR,2.88
X1MOOKHV,2.54
USYYGK9U,3.33
IA8YSI7J,2.79
VARCEEMQ,2.17
GS5TFCD2,3.17
LZS27HZN,2.96
MGEXWXK1,3.15
ZCNLVGMT,3.13
EFPRODU9,2.94
QXNJIFIE,2.59
FGYDPU9R,2.38
ZCY1H1QE,3.15
MVTCBOZO,2.56
MMG4MUBA,2.9
SLKYYCFN,2.58
YVCSN61D,3.04
S9VECXPQ,2.94
ZL6LOS1K,3.2
COIYNJIO,3.14
E4F8VEMP,2.46
NVSMBG5X,3.17
E8ESGU9D,2.54
L9M34FPU,2.36
KJXIWJHK,2.79
NYQCNB3P,3.35
ODOZNXOF,2.75
9PMWQPGS,2.6
8HFKGZNG,2.8
KTXRVMA1,2.82
FTBNGILK,2.43
C1KDHEXD,2.73
RTFN3HMS,2.26
JQ89OOLX,3.58
HXZ9DKYD,3.06
FPIVISLK,2.83
QKYQBSWJ,3.58
TYZGQR8T,2.67
INPXABIU,2.79
FHFHWGRG,2.5
DK8XPZB1,3.07
1KYAYGRC,3.8
KBRFHJGG,3.5
GALGVUP9,3.17
HSTH7WJH,2.64
DXWGW6YD,3.14
KGTZTBCL,3.0
TDHF3VXB,2.92
RR5PVIE8,3.31
EXYFIFBX,2.88
NG6IIAWT,3.07
9UA89FRT,2.88
1YZF7IJR,2.8
CWIUEAJJ,3.02
AFZE4KO6,3.34
73LVLQLA,2.86
GR6AUEPR,3.24
2LWMGSZE,2.63
WJ86MVO4,3.13
VEVAYHEC,2.62
IMFFF4IL,3.0
M6I4GAUX,2.74
BXXQOQRV,2.89
6LID1HDR,3.29
N8JSSIJL,3.21
KHYOKGSA,3.05
LGXBKY8F,3.37
XRZ8HQPR,2.73
R2YHD6KR,3.55
RFPUAGT6,2.95
ZPS6NEUS,3.24
13EA11YA,3.38
2MOF2H1O,3.35
8QEB8ICC,3.41
D6CADKGW,3.67
HUVAUQRY,3.59
5N1APNDQ,3.79
IJLZUAUN,3.37
9AAAPJRU,2.74
8KUVLLPE,2.89
HDFQ7S4N,3.1
PKN1B5MT,3.1
ZVQ7K5HS,3.69
OWHKNXK4,3.77
HZSCFYY7,2.43
NJTPRCUJ,2.7
AGZG1OKN,2.39
ZSWYFZD4,2.76
JECDQHWC,2.91
COS4ASZT,3.54
VFWXLMJZ,3.29
URBX7ON6,3.06
6BFVQIZI,3.0
VVZEGS3V,2.79
IA1SGIZF,3.38
PIEJ7YOE,2.71
UTGUWMSJ,3.36
FJ9WYTRB,2.98
VWAMX2VJ,3.06
OR5PFTWV,3.19
AK19TPCS,2.78
ODFXS4JI,3.12
JAJFS5IH,3.38
VIKVZDDF,3.44
Q8BSEKTJ,3.38
8PHDARY5,2.83
Q6HCLYIL,2.4
DJUVEEKE,2.4
H7FC5322,2.37
VTAYFZBQ,3.23
UDNUYI49,2.89
NIMY12RX,2.46
YICPSGM3,2.89
NBGIAR28,3.22
KKAFQZRL,2.98
6SXOIGFP,3.18
QYDKSMSD,3.17
45MILTZM,3.15
HI7KOSZK,2.42
LVJ3AS3V,3.0
UPIVXEBU,2.96
G5QX71DV,2.79
BQDUL1AV,2.87
QHS7WWFQ,2.85
TTF4X1SW,3.38
2YHUDVRC,3.17
O9MDC37T,2.83
2JCU2FYD,2.86
7J1H7EPM,2.89
IQZCKQ2S,2.83
TAUEXEOP,2.43
SVGRZKAL,2.78
Z7IDIM2X,2.85
S7PHSMCE,2.65
JHIBAJ7B,2.5
KEAJFGLH,2.6
VIHAI3AE,3.11
ZWW6LURT,2.76
L1EDFQEA,2.84
NENO4BFZ,3.09
JYQPEZLB,3.05
YLNYN8PC,3.76
QMHANUDQ,2.78
GKY4R7V5,3.06
E5UUUPRE,2.58
SFZKWAHJ,2.52
4QIZLGE1,3.48
3CRCTKCG,2.71
BHJMKDKY,3.37
EONTAFFU,2.98
FDDUCOCT,2.9
TQHAYBQT,3.11
EBUGNDHH,3.2
AFNXDHOK,3.46
ANS3MM6F,2.7
BHH5BP1Y,2.75
2IZLI2AL,3.6
YKVCATEQ,3.63
D53A62QH,3.13
AOQJ11CV,3.5
QCC8UX44,3.45
EKLZKJIO,3.71
3SC3L73D,3.53
8YYBEFIM,3.35
VV2ZQZXM,3.23
PG18WOBK,2.76
AT8ABLJQ,3.43
LWBCYOM3,2.32
GUGA9JBA,3.03
P9HRDI4Y,2.88
7GGMWHFL,2.86
MBTRD29D,2.73
FK1JSLJU,2.6
XNGZZMLH,2.48
IKISIZPC,2.68
3DBYRFD1,2.61
WNK92QDE,2.31
WZL26W72,3.14
EUJ3XEOP,3.27
MQMNJL9W,3.31
Z6JB5DGV,3.45
BTWOGJCY,3.18
Q8VYWQOF,3.27
ERKX1SXH,3.55
7KYPRWQO,2.87
YOTTL4ZK,2.5
BIICO6UA,3.54
6RNG8T1R,2.79
ZU6J8AMQ,3.09
JGC6ZRFO,2.8
4K9EDJPQ,2.73
FFGYM2CC,3.93
YUESWUYI,2.99
COKOOKCE,2.96
GBLEYRJN,2.9
9PGU6G16,3.31
VHLJVULN,2.78
GNCMFDCT,3.16
EIALUJGM,2.83
7LFV52IO,2.88
VRQYURNW,3.07
KKYEFQVF,2.8
6MIGLOO9,3.26
EH3WLTSU,2.56
X9X9GHFT,3.42
ISJGEEE3,2.72
VTWVMZU1,3.34
UZFEAC85,2.83
WRZ2KE6E,3.06
IWVR7H1J,2.94
GD9ZLFWS,2.59
CHZTR5GJ,3.54
EQ9DTNAI,2.97
NBHIAPPX,2.85
J835KYNE,3.34
J7ZDOXCU,2.95
ZKERRJS4,2.68
VI1DSN3K,3.15
MWEMYCHC,2.94
YQXOSPH8,2.76
ZMYFGNOP,3.27
4XDRYIKP,3.63
ZUZAUHW7,3.18
YPAC8EMW,2.74
WDLC5IB8,2.75
RFD6VHPO,2.97
FKICD5TO,2.81
NQOSUBJD,2.81
5EHJRLCP,2.65
SADEIE1X,3.08
SCC3K1LV,2.8
C5KHCND6,2.48
MCNOK96B,3.21
S3MIADTD,3.03
98UHMNED,3.07
ZXLDQHE4,2.82
EQ638R7A,3.04
YOAVXBUZ,2.63
9J6HZI1E,3.18
PALFJJIE,2.78
TUYV5BQX,3.09
RL7AFB4K,3.23
FK5L6IMS,2.48
TNZ54GSC,2.82
XGQX6DSI,3.12
FZSFL7PB,2.28
R3OAPJTZ,3.0
BJNQBMK9,3.04
GVVMP6UE,2.59
S2QDH9CU,3.22
IC88B7BX,2.64
Z7B3IVEJ,3.34
UMPEP7HS,3.2
RLENGYZL,2.92
8XXP4VGM,3.08
BAGAHWZM,2.86
BFNBGJJA,2.83
V1ETTQOD,2.67
PJXMSS7W,2.89
ACFXMLCF,2.41
JABABUFP,2.82
QEDHF8DT,3.21
5UEEMWJL,2.74
FKOU3BDM,2.48
6ARVXUYQ,3.38
UHM7NTMR,3.25
M6T9V8MU,3.41
IOCSFHWF,3.07
DAY8HVWI,2.54
8TBJDLL2,2.85
CE8CWSFZ,3.23
JYK6IMH3,2.9
UY1ALLCO,3.21
HWGFAKUT,2.7
LXA9A7MV,2.99
RVTGOL81,3.04
WS8JT5HO,2.74
MA1QXLZR,2.46
AH5WWOFO,2.59
RRBCLTLB,3.61
CYZV4OOG,3.35
SYH3SPRG,3.18
JGOP81LV,3.03
QWDXZPRY,2.74
NVGPQLBD,3.17
OTRHLYCZ,2.64
3BM2HCKE,2.93
WOMCP135,3.22
LNVYOCNW,2.58
K8MV985T,3.06
DAIOZEFO,3.07
6M6SKARY,3.17
VE3KYSY9,2.93
QS39LZ7B,2.92
DRETMDO8,2.79
SR2QWQ5O,3.0
1M7KYDJH,3.13
4R8PAJQ4,2.87
TW7RJLT1,2.79
WPKLZI4N,3.44
F4REEFZR,3.25
TBQLVBMA,3.15
KICYLLCB,3.25
ENQHS3OZ,3.13
XVHBH9HT,2.97
YBBPNXOT,2.87
Z7S7FDF7,3.0
WCCQYA13,2.51
2A6Z7HMQ,3.22
X15UVHST,2.99
5EHZ6CIX,3.64
MTZHUH1E,2.99
SYFDROZX,2.59
FTVPD5ZN,2.67
XHUR9JNU,2.78
FBGOZP55,3.05
8UKVFJ5G,2.48
RSWNBKSO,3.06
ESKKCVF2,3.31
24NDPNYX,2.52
AXZPK9LH,3.17
ENUSFYOE,3.53
DOWKVJ7M,3.02
CPV735EU,2.67
FGJLAFH1,2.62
OOIORYYZ,3.12
ZFX3LLSK,3.3
RR6APV85,3.25
TZLVJ4WP,3.25
VFMKBD9G,3.13
O5GG9BEQ,2.9
RD5UM3TC,3.27
RDCVBP9A,2.73
4RJYW73F,3.15
64QYIC6M,2.9
ZL6N1AAV,2.6
3YCZEJOS,2.7
HMXWQKCK,2.96
EKK2TJRU,2.63
LJKTYJG5,3.05
GUFTUKA3,2.63
FPOWUAHA,2.54
YBBXQEIG,3.36
KXK7JS5I,3.2
BJN6JZDE,3.09
ZBZBEHL1,3.09
GOTFGYVB,2.69
V9AEFSID,3.63
2LVMORGE,2.83
2DX73Q4D,2.91
5ASVIGNC,2.78
JUONS3MI,3.26
MQUKM8LY,2.69
9KLJJPYK,2.96
PEIYWECE,3.06
JOHZIM3U,3.1
4LWLVTEO,3.02
VHJMQFTL,2.94
TXJHX9LY,3.14
BCJ5ALG7,2.82
MNVMAI8K,2.64
AMWVNCBX,2.66
IVTA5YVA,2.87
EXEVBYVQ,2.24
YRMMTU8Q,3.02
HD2AOAFQ,3.14
CPPGLTJK,3.16
DBAUIPVE,2.88
CIB43A77,3.42
B88IC3LW,2.61
XJGKROEK,2.66
PHPN7DVI,2.61
EUUU3FTG,2.91
ZO4F1UMF,2.62
HK8BB3DU,2.7
TGCOBVQD,2.94
FXEOBB3P,3.02
EKTMDE18,2.5
O2I9WMYJ,2.78
AWHOPXCO,3.09
ZIKCM9TS,3.15
AQFXW2HG,2.75
5EEEQXCC,3.34
MSRE7DAN,3.2
KUB1P3UI,2.71
